{ Units, Wavelength Units } SI Microns
{ Thickness } 4.724400043487549 
{ Conductivity } 1.0
{ IR Transmittance } TIR= 0.0
{ Emissivity, front back } Emis= 0.15796928107738495 0.8399999737739563
{ }
{ Ef_Source: Spectral data }
{ Eb_Source: Material }
{ IGDB_Checksum: -429085738 }
{ Product Name: Energy Advantage™ Low-E }
{ Manufacturer: Pilkington North America }
{ NFRC ID: 9923 }
{ Type: Coated }
{ Material: N/A }
{ Coating Name: Energy Advantage™ Low-E }
{ Coated Side: Front }
{ Substrate Filename: CLEAR5.LOF }
{ Appearance: Clear }
{ Acceptance: # }
{ Uses:  }
{ Availability:   }
{ Structure:  }
0.30000001192092896    0.0010000000474974513    0.03200000151991844    0.06199999898672104
0.3050000071525574    0.0010000000474974513    0.07699999958276749    0.061000000685453415
0.3100000023841858    0.0010000000474974513    0.14399999380111694    0.05999999865889549
0.3149999976158142    0.004000000189989805    0.1889999955892563    0.05900000035762787
0.3199999928474426    0.019999999552965164    0.1979999989271164    0.05900000035762787
0.32499998807907104    0.06499999761581421    0.17399999499320984    0.05999999865889549
0.33000001311302185    0.15199999511241913    0.1289999932050705    0.06199999898672104
0.33500000834465027    0.2720000147819519    0.08299999684095383    0.06599999964237213
0.3400000035762787    0.4020000100135803    0.04899999871850014    0.06499999761581421
0.3449999988079071    0.515999972820282    0.03799999877810478    0.06499999761581421
0.3499999940395355    0.5989999771118164    0.05099999904632568    0.07100000232458115
0.35499998927116394    0.6489999890327454    0.07800000160932541    0.08500000089406967
0.36000001430511475    0.675000011920929    0.11100000143051147    0.10599999874830246
0.3650000095367432    0.6850000023841858    0.14100000262260437    0.12600000202655792
0.3700000047683716    0.6830000281333923    0.16300000250339508    0.14000000059604645
0.375    0.6729999780654907    0.17599999904632568    0.1459999978542328
0.3799999952316284    0.6660000085830688    0.17800000309944153    0.1449999958276749
0.3849999904632568    0.6859999895095825    0.17299999296665192    0.1430000066757202
0.38999998569488525    0.7149999737739563    0.164000004529953    0.13899999856948853
0.39500001072883606    0.7419999837875366    0.14800000190734863    0.12800000607967377
0.4000000059604645    0.7639999985694885    0.13099999725818634    0.11500000208616255
0.4050000011920929    0.7820000052452087    0.11299999803304672    0.10100000351667404
0.4099999964237213    0.796999990940094    0.09799999743700027    0.09000000357627869
0.4149999916553498    0.8090000152587891    0.0860000029206276    0.08100000023841858
0.41999998688697815    0.8169999718666077    0.07900000363588333    0.07599999755620956
0.42500001192092896    0.8230000138282776    0.07699999958276749    0.07400000095367432
0.4300000071525574    0.824999988079071    0.07900000363588333    0.07699999958276749
0.4350000023841858    0.8240000009536743    0.08299999684095383    0.08100000023841858
0.4399999976158142    0.8199999928474426    0.090999998152256    0.08699999749660492
0.4449999928474426    0.8180000185966492    0.0989999994635582    0.0949999988079071
0.44999998807907104    0.8149999976158142    0.1080000028014183    0.10199999809265135
0.45500001311302185    0.8119999766349792    0.11599999666213988    0.10999999940395357
0.4600000083446502    0.8090000152587891    0.12300000339746477    0.11599999666213988
0.4650000035762787    0.8069999814033508    0.1289999932050705    0.12099999934434892
0.4699999988079071    0.8059999942779541    0.1330000013113022    0.12399999797344208
0.4749999940395355    0.8050000071525574    0.13500000536441803    0.12600000202655792
0.47999998927116394    0.8050000071525574    0.13699999451637268    0.12800000607967377
0.48500001430511475    0.8069999814033508    0.13600000739097595    0.12700000405311584
0.4900000095367432    0.8090000152587891    0.13500000536441803    0.12600000202655792
0.4950000047683716    0.8109999895095825    0.1330000013113022    0.125
0.5    0.8149999976158142    0.13099999725818634    0.12300000339746477
0.5049999952316284    0.8169999718666077    0.1289999932050705    0.12099999934434892
0.5099999904632568    0.8209999799728394    0.125    0.11800000071525574
0.5149999856948853    0.8240000009536743    0.12300000339746477    0.11500000208616255
0.5199999809265137    0.8270000219345093    0.119999997317791    0.11299999803304672
0.5249999761581421    0.8299999833106995    0.11800000071525574    0.11100000143051147
0.5299999713897705    0.8320000171661377    0.11599999666213988    0.10899999737739564
0.5350000262260437    0.8330000042915344    0.11400000005960464    0.1080000028014183
0.5400000214576721    0.8349999785423279    0.11299999803304672    0.10700000077486038
0.5450000166893005    0.8349999785423279    0.1120000034570694    0.10599999874830246
0.550000011920929    0.8339999914169312    0.1120000034570694    0.10599999874830246
0.5550000071525574    0.8349999785423279    0.11100000143051147    0.10599999874830246
0.5600000023841858    0.8339999914169312    0.1120000034570694    0.10599999874830246
0.5649999976158142    0.8330000042915344    0.1120000034570694    0.10700000077486038
0.5699999928474426    0.8320000171661377    0.1120000034570694    0.10700000077486038
0.574999988079071    0.8299999833106995    0.11299999803304672    0.10700000077486038
0.5799999833106995    0.828000009059906    0.11299999803304672    0.1080000028014183
0.5849999785423279    0.8270000219345093    0.11299999803304672    0.1080000028014183
0.5899999737739563    0.824999988079071    0.11299999803304672    0.1080000028014183
0.5950000286102295    0.8220000267028809    0.11299999803304672    0.10899999737739564
0.6000000238418579    0.8209999799728394    0.11299999803304672    0.10899999737739564
0.6050000190734863    0.8190000057220459    0.11299999803304672    0.10899999737739564
0.6100000143051147    0.8169999718666077    0.11299999803304672    0.1080000028014183
0.6150000095367432    0.8149999976158142    0.1120000034570694    0.1080000028014183
0.6200000047683716    0.8140000104904175    0.11100000143051147    0.10700000077486038
0.625    0.8119999766349792    0.10999999940395357    0.10599999874830246
0.6299999952316284    0.8100000023841858    0.10899999737739564    0.10499999672174454
0.6349999904632568    0.8090000152587891    0.1080000028014183    0.1040000021457672
0.6399999856948853    0.8069999814033508    0.10700000077486038    0.10199999809265135
